slot_id,current_race_date,current_meeting,current_race_number,runner_name,form_run_date,form_track,form_track_key,form_race_number,form_distance,form_position,form_margin,final_classification,governed_reason,evidence,canonical_performance_id,canonical_race_id,warehouse_track,warehouse_race_number,warehouse_distance,epi_value
race014_runner38_run07,2026-09-16,Caulfield Heath,6,The Benchmark,2026-01-09,SOUTHSIDE PAKENHAM,PAKM,5,1200,2,0.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_9C959D9CC4B5B560,EIQ_RACE_0A3751973C806C83,SOUTHSIDE PAKENHAM,5.0,1200,
race014_runner39_run01,2026-09-16,Caulfield Heath,6,Heed The Omens,2025-10-03,THE VALLEY,THEVALLEY,7,1600,2,1.0,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7C7F8E50418E1425,EIQ_RACE_3A51883506301844,THE VALLEY,7.0,1600,39.1000
race014_runner39_run02,2026-09-16,Caulfield Heath,6,Heed The Omens,2025-09-21,FLEMINGTON,FLEM,4,1630,11,8.25,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_BB0D0BA53FB848C3,EIQ_RACE_A3249F6AC2DAD393,FLEMINGTON,4.0,1630,
race014_runner39_run03,2026-09-16,Caulfield Heath,6,Heed The Omens,2025-09-03,SPORTSBET SANDOWN HILLSIDE,SANH,7,1500,3,0.65,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D632ADC083ED7A6F,EIQ_RACE_4976ED685D26CFC0,SPORTSBET SANDOWN HILLSIDE,7.0,1500,40.6500
race014_runner39_run04,2026-09-16,Caulfield Heath,6,Heed The Omens,2025-08-13,SPORTSBET SANDOWN LAKESIDE,SANL,7,1400,5,2.4,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_C849FE124CDB98C3,EIQ_RACE_B780F3987D943AD5,SPORTSBET SANDOWN LAKESIDE,7.0,1400,
race014_runner39_run05,2026-09-16,Caulfield Heath,6,Heed The Omens,2024-05-18,FLEMINGTON,FLEM,6,2000,9,11.41,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_A287B706E2D32823,EIQ_RACE_701F797697809B70,FLEMINGTON,6.0,2000,30.9125
race014_runner39_run06,2026-09-16,Caulfield Heath,6,Heed The Omens,2024-04-25,FLEMINGTON,FLEM,7,1600,2,0.02,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2531CC593B5DCC4D,EIQ_RACE_2400A5949160B578,FLEMINGTON,7.0,1600,63.9500
race014_runner39_run07,2026-09-16,Caulfield Heath,6,Heed The Omens,2024-04-17,CAULFIELD HEATH,CAUH,7,1600,104,0.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_DD2B896B17D52542,EIQ_RACE_5A9A0B2CEFE26072,CAULFIELD HEATH,7.0,1600,
race014_runner39_run08,2026-09-16,Caulfield Heath,6,Heed The Omens,2024-03-27,SPORTSBET SANDOWN LAKESIDE,SANL,2,1600,1,0.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7A3FFB66AF2F1517,EIQ_RACE_C282577232C93519,SPORTSBET SANDOWN LAKESIDE,2.0,1600,
race014_runner40_run01,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-06-08,MORNINGTON,MORN,7,2000,10,12.55,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_AD331061EDCC9826,EIQ_RACE_2E82E9520D8B7DC2,MORNINGTON,7.0,2000,100.0000
race014_runner40_run02,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-05-27,CAULFIELD HEATH,CAUH,3,1800,2,0.1,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D209645505932868,EIQ_RACE_86F26A74CAFAF813,CAULFIELD HEATH,3.0,1800,
race014_runner40_run03,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-05-20,CAULFIELD HEATH,CAUH,4,1800,4,0.61,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_8ECA8BB521511E82,EIQ_RACE_614F81D322013E27,CAULFIELD HEATH,4.0,1800,
race014_runner40_run04,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-05-08,PAKENHAM,PAKM,6,,5,,CERTIFIED_EPI_DETERMINISTIC_REPRESENTATION_MATCH,FORM_DISTANCE_MISSING_UNIQUE_RACE,FORM_DISTANCE_MISSING_UNIQUE_RACE|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_4B2F821F5A66C741,EIQ_RACE_7649B4F420603F09,SOUTHSIDE PAKENHAM,6.0,1400,33.5625
race014_runner40_run05,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-05-08,SOUTHSIDE PAKENHAM,PAKM,6,1400,5,2.05,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4B2F821F5A66C741,EIQ_RACE_7649B4F420603F09,SOUTHSIDE PAKENHAM,6.0,1400,33.5625
race014_runner40_run06,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-04-15,SPORTSBET SANDOWN LAKESIDE,SANL,8,1400,3,3.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4A6A53DFB6756A2E,EIQ_RACE_DFD3FF2A5F5ADB9D,SPORTSBET SANDOWN LAKESIDE,8.0,1400,
race014_runner40_run07,2026-09-16,Caulfield Heath,6,Glenfinnan,2026-04-03,SPORTSBET-BALLARAT,BRAT,8,1400,9,19.0,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3E4065F78B0837E5,EIQ_RACE_E8C65F4956087F46,SPORTSBET-BALLARAT,8.0,1400,63.7000
race014_runner40_run08,2026-09-16,Caulfield Heath,6,Glenfinnan,2025-10-12,BET365 SEYMOUR,SEYM,9,1400,11,10.51,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D9DD82E325212409,EIQ_RACE_AD06EA7CC071C729,BET365 SEYMOUR,9.0,1400,
race014_runner41_run01,2026-09-16,Caulfield Heath,6,Gunado,2026-06-19,LADBROKES GEELONG,GEEL,8,1225,8,5.35,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_EE3CBC39808B17D4,EIQ_RACE_F8B3B27E7B95D4DE,LADBROKES GEELONG,8.0,1225,
race014_runner41_run02,2026-09-16,Caulfield Heath,6,Gunado,2026-06-03,SPORTSBET SANDOWN LAKESIDE,SANL,8,1200,2,1.0,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_8EFCEAEF0ECA1719,EIQ_RACE_9FD70A1F41B1F1ED,SPORTSBET SANDOWN LAKESIDE,8.0,1200,
race014_runner41_run03,2026-09-16,Caulfield Heath,6,Gunado,2026-05-10,SPORTSBET BALLARAT,BRAT,5,,6,3.95,CERTIFIED_EPI_DETERMINISTIC_REPRESENTATION_MATCH,FORM_DISTANCE_MISSING_UNIQUE_RACE,FORM_DISTANCE_MISSING_UNIQUE_RACE|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_80FED57A758EF6F2,EIQ_RACE_C250ABAF31E6200A,SPORTSBET-BALLARAT,5.0,1100,82.6250
race014_runner41_run04,2026-09-16,Caulfield Heath,6,Gunado,2026-05-10,SPORTSBET-BALLARAT,BRAT,5,1100,6,3.95,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_80FED57A758EF6F2,EIQ_RACE_C250ABAF31E6200A,SPORTSBET-BALLARAT,5.0,1100,82.6250
race014_runner41_run05,2026-09-16,Caulfield Heath,6,Gunado,2025-11-06,FLEMINGTON,FLEM,6,1600,13,5.9,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D301B91A05ADD03A,EIQ_RACE_C6C32FB6FEB224DC,FLEMINGTON,6.0,1600,24.1500
race014_runner41_run06,2026-09-16,Caulfield Heath,6,Gunado,2025-10-26,SALE,SALE,9,1400,2,2.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3CF613F0825046D0,EIQ_RACE_ABC3F661B0CE634A,SALE,9.0,1400,27.4375
race014_runner41_run07,2026-09-16,Caulfield Heath,6,Gunado,2025-10-19,HORSHAM,HSHM,6,1400,6,2.3,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_7CD4F41657409396,EIQ_RACE_7921B7DD1AB643B1,HORSHAM,6.0,1400,
race014_runner41_run08,2026-09-16,Caulfield Heath,6,Gunado,2025-09-26,BET365 BENALLA,BET365BENALLA,9,1206,4,3.21,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3D89058212D1462A,EIQ_RACE_FEA2532B9F83491F,BET365 BENALLA,9.0,1206,
race014_runner42_run01,2026-09-16,Caulfield Heath,6,Cliff Runner,2026-03-25,SPORTSBET SANDOWN LAKESIDE,SANL,1,1400,9,9.65,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2F3604919FC183B3,EIQ_RACE_A786C6EA1BE906BC,SPORTSBET SANDOWN LAKESIDE,1.0,1400,10.2750
race014_runner44_run01,2026-09-16,Caulfield Heath,6,Jenni You Think,2026-05-13,BENDIGO,BDGO,5,1600,2,0.3,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_F65EE82BC5754D6D,EIQ_RACE_34855009F1C5D80F,BENDIGO,5.0,1600,
race014_runner44_run02,2026-09-16,Caulfield Heath,6,Jenni You Think,2026-05-10,BALLARAT,BRAT,7,,,,LEGITIMATE_NO_EPI_INVALID_CALCULATION,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact,EIQ_PERFORMANCE_4A6C53EA5F711A00,EIQ_RACE_F3741A25A3718606,SPORTSBET-BALLARAT,7.0,1600,
race014_runner44_run03,2026-09-16,Caulfield Heath,6,Jenni You Think,2026-04-17,SOUTHSIDE CRANBOURNE,CRAN,8,1400,5,3.61,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_B0879C5349C4C4AE,EIQ_RACE_E212475C7F6B4BB2,SOUTHSIDE CRANBOURNE,8.0,1400,
race014_runner44_run04,2026-09-16,Caulfield Heath,6,Jenni You Think,2026-03-26,CAULFIELD HEATH,CAUH,9,1000,8,8.1,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_72ED8727994D4891,EIQ_RACE_DB52889942768ACF,CAULFIELD HEATH,9.0,1000,
race014_runner44_run05,2026-09-16,Caulfield Heath,6,Jenni You Think,2025-05-03,CAULFIELD,CAUL,7,2000,9,6.88,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3EF55915A95FA6DF,EIQ_RACE_35BBA28F08DF2376,CAULFIELD,7.0,2000,43.3000
race014_runner44_run06,2026-09-16,Caulfield Heath,6,Jenni You Think,2025-03-28,CRANBOURNE,CRAN,3,1600,1,0.3,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D4EC2D1136E6EDBB,EIQ_RACE_93B9B8E08BAF05A6,CRANBOURNE,3.0,1600,47.1500
race014_runner45_run01,2026-09-16,Caulfield Heath,6,Crown Crusher,2026-03-18,CAULFIELD HEATH,CAUH,2,1500,6,3.67,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_ACDA9A0F8BFAC345,EIQ_RACE_AAF89BE09C61C81A,CAULFIELD HEATH,2.0,1500,32.1250
race014_runner45_run02,2026-09-16,Caulfield Heath,6,Crown Crusher,2026-03-04,CAULFIELD HEATH,CAUH,5,1500,4,1.52,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_BAFA844B38F52BE4,EIQ_RACE_447ADCBE09F8B3B8,CAULFIELD HEATH,5.0,1500,54.4500
race014_runner45_run03,2026-09-16,Caulfield Heath,6,Crown Crusher,2026-02-18,CAULFIELD HEATH,CAUH,4,1500,2,1.0,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_45F624A7ABCD4ACC,EIQ_RACE_27A80755A7DD253F,CAULFIELD HEATH,4.0,1500,48.7000
race014_runner45_run04,2026-09-16,Caulfield Heath,6,Crown Crusher,2026-02-06,SOUTHSIDE CRANBOURNE,CRAN,7,1600,7,5.05,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_282C8F3BB9A3AAD8,EIQ_RACE_C1FEAD8CC13FEE54,SOUTHSIDE CRANBOURNE,7.0,1600,55.8250
race014_runner45_run05,2026-09-16,Caulfield Heath,6,Crown Crusher,2026-01-24,CAULFIELD,CAUL,10,1600,7,8.9,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_C7868B82146598DD,EIQ_RACE_6C167DEBC23D2CBC,CAULFIELD,10.0,1600,27.4500
race014_runner45_run06,2026-09-16,Caulfield Heath,6,Crown Crusher,2025-12-20,CAULFIELD HEATH,CAUH,3,1600,3,0.6,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_D7D88578E645B711,EIQ_RACE_D2617BE88460F366,CAULFIELD HEATH,3.0,1600,
race014_runner45_run07,2026-09-16,Caulfield Heath,6,Crown Crusher,2025-12-03,CAULFIELD HEATH,CAUH,4,1500,7,3.76,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_4AB00EF0FBFBAEB8,EIQ_RACE_1744B408C8E7DC03,CAULFIELD HEATH,4.0,1500,24.1000
race014_runner45_run08,2026-09-16,Caulfield Heath,6,Crown Crusher,2025-11-24,TATURA,TAT,2,1100,4,1.36,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2C5D6E280ED0F2AD,EIQ_RACE_679E4B0A3863D7C7,TATURA,2.0,1100,
race014_runner46_run01,2026-09-16,Caulfield Heath,6,Gymkhana,2026-03-26,SOUTHSIDE PAKENHAM,PAKM,8,1600,4,8.5,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_F62FA76C5EAEA426,EIQ_RACE_051E7856235BF83F,SOUTHSIDE PAKENHAM,8.0,1600,
race014_runner46_run02,2026-09-16,Caulfield Heath,6,Gymkhana,2026-03-14,LADBROKES GEELONG,GEEL,5,1715,1,0.35,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_1B595954943065FE,EIQ_RACE_BB5F09437091EC74,LADBROKES GEELONG,5.0,1715,
race014_runner46_run03,2026-09-16,Caulfield Heath,6,Gymkhana,2026-02-19,PAKENHAM,PAKM,7,,9,,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_DISTANCE_MISSING_NOT_CERTIFIED_EPI,blank_distance_missing|horse_name_exact_candidate|date_exact|canonical_track_exact|form_distance_missing_recovered_from_unique_race|race_number_exact|finish_position_exact,EIQ_PERFORMANCE_78EFCA9F46F8411E,EIQ_RACE_19AD72B13396CC0B,SOUTHSIDE PAKENHAM,7.0,2000,
race014_runner46_run04,2026-09-16,Caulfield Heath,6,Gymkhana,2026-02-19,SOUTHSIDE PAKENHAM,PAKM,7,2000,9,4.48,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_78EFCA9F46F8411E,EIQ_RACE_19AD72B13396CC0B,SOUTHSIDE PAKENHAM,7.0,2000,
race014_runner46_run05,2026-09-16,Caulfield Heath,6,Gymkhana,2026-02-07,BET365 YARRA VALLEY,BET365YARRAVALLEY,4,1950,4,3.21,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_70945F7C2F3DB1D2,EIQ_RACE_B9459E29C6712C54,BET365 YARRA VALLEY,4.0,1950,
race014_runner46_run06,2026-09-16,Caulfield Heath,6,Gymkhana,2026-01-22,SOUTHSIDE CRANBOURNE,CRAN,8,1600,9,3.37,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_CD9CA17974C69805,EIQ_RACE_FBEF0F505B79E5DE,SOUTHSIDE CRANBOURNE,8.0,1600,43.0750
race014_runner46_run07,2026-09-16,Caulfield Heath,6,Gymkhana,2026-01-10,SOUTHSIDE CRANBOURNE,CRAN,6,1500,5,4.75,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_2527D7C4FD39A996,EIQ_RACE_C6ACAFA8EEDE83DD,SOUTHSIDE CRANBOURNE,6.0,1500,
race014_runner46_run08,2026-09-16,Caulfield Heath,6,Gymkhana,2025-12-19,BET365 YARRA VALLEY,BET365YARRAVALLEY,9,1209,3,1.27,LEGITIMATE_NO_EPI_UNMATCHED_BENCHMARK,PHYSICAL_WAREHOUSE_RUN_NOT_CERTIFIED_EPI,blank_exact|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_1BA29627BC8B5546,EIQ_RACE_367F2E2A1CFC8093,BET365 YARRA VALLEY,9.0,1209,
race015_runner01_run01,2026-09-16,Caulfield Heath,7,Always Enuff,2026-04-18,MORNINGTON,MORN,2,1000,8,2.37,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_3C06A9D1F440A350,EIQ_RACE_0AFE4774962490AA,MORNINGTON,2.0,1000,49.9250
race015_runner01_run02,2026-09-16,Caulfield Heath,7,Always Enuff,2026-02-20,SOUTHSIDE CRANBOURNE,CRAN,4,1000,2,1.5,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_1199D3DB587579D8,EIQ_RACE_135F8A9611847EBC,SOUTHSIDE CRANBOURNE,4.0,1000,54.0500
race015_runner01_run03,2026-09-16,Caulfield Heath,7,Always Enuff,2026-01-24,CAULFIELD,CAUL,7,1000,4,1.21,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_64F025D49E757C7F,EIQ_RACE_F6AAB1E64E13FD89,CAULFIELD,7.0,1000,55.8250
race015_runner01_run04,2026-09-16,Caulfield Heath,7,Always Enuff,2025-12-31,FLEMINGTON,FLEM,5,1000,8,2.75,CERTIFIED_EPI_UNIQUE_MATCH,DIRECT_EXACT_HORSE_DATE_TRACK_DISTANCE,direct|horse_name_exact_candidate|date_exact|canonical_track_exact|distance_exact|race_number_exact|finish_position_exact|finish_margin_exact,EIQ_PERFORMANCE_42A80A2727B8E040,EIQ_RACE_9DC309078F368BE2,FLEMINGTON,5.0,1000,34.5750
